timestamp,value,temp,precipitation,snowfall,windspeed
2014.8.24 21:00,15500,16.180529,0,0,3.6
2014.8.24 22:00,14489,15.370529,0,0,2.9024127
2014.8.24 23:00,12525,14.700529,0,0,4.5536795
2014.8.25 0:00,9192,14.090529,0,0,4.1046314
2014.8.25 1:00,4888,13.810529,0,0,1.484318
2014.8.25 2:00,3366,13.5505295,0,0,3.0758414
2014.8.25 3:00,2290,13.360529,0,0,2.5455842
2014.8.25 4:00,2265,13.170529,0,0,2.8116899
2014.8.25 5:00,2450,12.900529,0,0,3.563818
2014.8.25 6:00,5933,12.710529,0,0,3.6
2014.8.25 7:00,11482,13.350529,0,0,3.396233
2014.8.25 8:00,14803,14.810529,0,0,4.3498964
2014.8.25 9:00,16649,15.970529,0,0,5.8048253
2014.8.25 10:00,13996,17.90053,0,0,3.319036
2014.8.25 11:00,13297,18.87053,0,0,0.71999997
2014.8.25 12:00,14435,19.660528,0,0,0.8049845
2014.8.25 13:00,14814,16.13053,0.2,0,14.345898
2014.8.25 14:00,15511,16.07053,0.1,0,5.937272
2014.8.25 15:00,15396,16.770529,0,0,4.510787
2014.8.25 16:00,14787,18.080528,0,0,11.212135
2014.8.25 17:00,16387,19.45053,0,0,8.699793
2014.8.25 18:00,19715,19.160528,0,0,6.9527545
2014.8.25 19:00,20761,18.110529,0,0,11.592894
2014.8.25 20:00,19670,16.610529,0,0,12.55879
2014.8.25 21:00,18709,15.310529,0,0,13.896187
2014.8.25 22:00,16500,14.790529,0,0,11.753876
2014.8.25 23:00,13902,15.480529,0,0,13.70839
2014.8.26 0:00,9618,15.040529,0,0,11.113451
2014.8.26 1:00,5665,16.05053,0,0,9.686609
2014.8.26 2:00,3502,20.100529,0,0,11.631956
2014.8.26 3:00,2100,19.860529,0,0,8.427383
2014.8.26 4:00,2053,18.930529,0,0,5.3517847
2014.8.26 5:00,1909,16.770529,0.2,0,13.75558
2014.8.26 6:00,5829,17.81053,0,0,13.324863
2014.8.26 7:00,11323,17.780529,0.1,0,26.727423
2014.8.26 8:00,16029,17.97053,0.2,0,27.009598
2014.8.26 9:00,17153,18.54053,0.1,0,21.758419
2014.8.26 10:00,15360,18.590528,0,0,24.149532
2014.8.26 11:00,14643,19.23053,0.1,0,23.40277
2014.8.26 12:00,16351,19.760529,0,0,21.26744
2014.8.26 13:00,15659,20.48053,0,0,15.158522
2014.8.26 14:00,17145,20.40053,0,0,11.159999
2014.8.26 15:00,16746,18.72053,0.8,0,5.4833565
2014.8.26 16:00,14202,19.830528,1.3,0,11.165805
2014.8.26 17:00,16074,20.12053,0.4,0,12.7279215
2014.8.26 18:00,20961,20.32053,0.2,0,18.709612
2014.8.26 19:00,22067,18.97053,0,0,24.087738
2014.8.26 20:00,21484,17.95053,0,0,11.879999
2014.8.26 21:00,20969,17.90053,0.7,0,14.471821
2014.8.26 22:00,19650,17.170528,0,0,11.090103
2014.8.26 23:00,17133,16.670528,0,0,9.83268
2014.8.27 0:00,11703,16.63053,0,0,8.217153
2014.8.27 1:00,6962,16.350529,0,0,6.4096174
2014.8.27 2:00,4439,15.840529,0,0,8.404285
2014.8.27 3:00,2741,16.32053,0,0,8.089993
2014.8.27 4:00,2532,15.650529,0,0,9.504273
2014.8.27 5:00,2111,14.480529,0,0,10.383987
2014.8.27 6:00,5719,15.340529,0,0,11.525623
2014.8.27 7:00,11971,15.960529,0,0,13.441071
2014.8.27 8:00,16545,16.95053,0,0,17.339897
2014.8.27 9:00,17655,17.89053,0,0,18.228943
2014.8.27 10:00,15834,18.21053,0.1,0,18.532133
2014.8.27 11:00,15816,18.660528,0.1,0,19.852295
2014.8.27 12:00,17123,19.29053,0.1,0,20.523155
2014.8.27 13:00,16700,18.97053,0,0,16.563911
2014.8.27 14:00,17849,19.680529,0,0,15.119999
2014.8.27 15:00,17208,19.530529,0,0,12.682018
2014.8.27 16:00,14910,19.910528,0,0,10.587917
2014.8.27 17:00,16330,19.750528,0.1,0,8.049845
2014.8.27 18:00,21226,19.48053,0,0,6.297428
2014.8.27 19:00,24206,18.70053,0,0,3.319036
2014.8.27 20:00,23493,18.240528,0,0,2.0991426
2014.8.27 21:00,22502,17.87053,0,0,5.634891
2014.8.27 22:00,24446,16.860529,0,0,7.289445
2014.8.27 23:00,17937,15.5505295,0,0,7.5685663
2014.8.28 0:00,13547,14.520529,0,0,6.9899354
2014.8.28 1:00,8553,13.780529,0,0,4.896529
2014.8.28 2:00,5248,13.590529,0,0,5.4833565
2014.8.28 3:00,3173,13.660529,0,0,5.154415
2014.8.28 4:00,2858,13.430529,0,0,5.2416787
2014.8.28 5:00,2312,13.240529,0,0,6.151683
2014.8.28 6:00,5772,12.990529,0,0,6.0347
2014.8.28 7:00,11375,13.430529,0,0,6.0347
2014.8.28 8:00,16103,15.430529,0,0,8.311245
2014.8.28 9:00,17891,17.080528,0,0,7.771331
2014.8.28 10:00,15534,19.090528,0,0,5.1544156
2014.8.28 11:00,15153,20.54053,0,0,2.7416782
2014.8.28 12:00,16424,21.330528,0,0,2.4149535
2014.8.28 13:00,16178,23.420528,0,0,4.198285
2014.8.28 14:00,16795,24.32053,0,0,4.5536795
2014.8.28 15:00,16769,24.79053,0,0,7.42159
2014.8.28 16:00,14067,24.740528,0,0,8.12197
2014.8.28 17:00,15939,24.40053,0,0,5.4833565
2014.8.28 18:00,21029,23.830528,0,0,3.6
2014.8.28 19:00,22860,23.13053,0,0,2.0991426
2014.8.28 20:00,22569,22.79053,0,0,2.0991426
2014.8.28 21:00,21926,22.15053,0,0,4.2136917
2014.8.28 22:00,22350,21.23053,0,0,6.297428
2014.8.28 23:00,20994,20.04053,0,0,7.289444
2014.8.29 0:00,16702,19.30053,0,0,6.439876
2014.8.29 1:00,11632,19.010529,0,0,5.904439
2014.8.29 2:00,8443,18.860529,0,0,6.1305785
2014.8.29 3:00,5270,18.31053,0,0,5.0142193
2014.8.29 4:00,4369,17.06053,0,0,6.2145634
2014.8.29 5:00,2967,16.98053,0,0,6.193674
2014.8.29 6:00,5712,17.30053,0,0,6.6087217
2014.8.29 7:00,10312,18.14053,0,0,6.28713
2014.8.29 8:00,13491,18.760529,0,0,7.342588
2014.8.29 9:00,15906,19.62053,0,0,5.771239
2014.8.29 10:00,14367,21.37053,0,0,5.6002855
2014.8.29 11:00,14738,21.830528,0,0,7.754637
2014.8.29 12:00,16343,22.420528,0,0,12.031756
2014.8.29 13:00,16700,20.080528,0,0,1.609969
2014.8.29 14:00,17394,20.420528,0.4,0,3.0547013
2014.8.29 15:00,17495,20.56053,0.4,0,2.9024127
2014.8.29 16:00,14946,20.55053,0.4,0,1.8
2014.8.29 17:00,16880,20.240528,0.6,0,1.8
2014.8.29 18:00,20797,20.04053,0.5,0,4.6938252
2014.8.29 19:00,22077,19.610529,0.2,0,6.849467
2014.8.29 20:00,20415,18.89053,0,0,7.92
2014.8.29 21:00,19315,17.73053,0,0,9.36
2014.8.29 22:00,19660,16.780529,0,0,8.654986
2014.8.29 23:00,20853,16.65053,0,0,6.193674
2014.8.30 0:00,20564,16.850529,0,0,4.5536795
2014.8.30 1:00,17439,16.32053,0,0,5.3999996
2014.8.30 2:00,13900,15.440529,0,0,5.1544156
2014.8.30 3:00,10776,15.280529,0,0,4.3498964
2014.8.30 4:00,8605,15.730529,0,0,4.1046314
2014.8.30 5:00,3605,15.880529,0,0,3.6
2014.8.30 6:00,3520,15.850529,0,0,2.8116899
2014.8.30 7:00,5116,16.12053,0,0,2.3051248
2014.8.30 8:00,6383,16.520529,0,0,3.6
2014.8.30 9:00,9430,18.000528,0,0,3.7064266
2014.8.30 10:00,11833,19.46053,0,0,2.8116899
2014.8.30 11:00,13778,20.280529,0,0,0.8049845
2014.8.30 12:00,15367,21.06053,0,0,1.1384199
2014.8.30 13:00,16045,22.63053,0,0,8.217153
2014.8.30 14:00,16113,23.330528,0,0,8.78872
2014.8.30 15:00,16507,23.70053,0,0,9.693296
2014.8.30 16:00,15594,23.71053,0,0,9.83268
2014.8.30 17:00,16973,23.38053,0,0,9.504273
2014.8.30 18:00,18681,22.760529,0,0,8.089993
2014.8.30 19:00,19744,21.82053,0,0,6.12
2014.8.30 20:00,17522,20.87053,0,0,6.6185193
2014.8.30 21:00,17364,19.610529,0,0,7.6367526
2014.8.30 22:00,18037,18.580528,0,0,7.386582
2014.8.30 23:00,19421,18.030529,0,0,7.2
2014.8.31 0:00,19205,17.71053,0,0,6.489992
2014.8.31 1:00,16686,17.40053,0,0,5.692099
2014.8.31 2:00,14018,17.31053,0,0,5.8048253
2014.8.31 3:00,10536,17.110529,0,0,5.495161
2014.8.31 4:00,8665,16.62053,0,0,5.8048253
2014.8.31 5:00,3597,16.170528,0,0,5.495161
2014.8.31 6:00,2587,16.14053,0,0,6.1305785
2014.8.31 7:00,3167,16.770529,0,0,5.3517847
2014.8.31 8:00,4502,17.79053,0,0,6.924738
2014.8.31 9:00,7102,18.39053,0.2,0,8.4042845
2014.8.31 10:00,10152,18.410528,0.2,0,8.759178
2014.8.31 11:00,13923,18.29053,0.4,0,12.24
2014.8.31 12:00,15186,17.580528,1.6,0,14.081478
2014.8.31 13:00,16652,17.920528,0,0,21.99538
2014.8.31 14:00,17493,17.760529,0,0,21.325253
2014.8.31 15:00,16546,17.010529,0.2,0,16.79314
2014.8.31 16:00,17297,16.680529,0.3,0,8.225035
2014.8.31 17:00,16474,18.04053,0,0,13.556282
2014.8.31 18:00,16567,17.770529,0.1,0,17.10284
2014.8.31 19:00,17053,16.660528,0,0,17.81909
2014.8.31 20:00,16870,15.260529,0,0,11.384198
2014.8.31 21:00,15871,14.830529,0,0,9.255571
2014.8.31 22:00,15049,14.370529,0,0,9.83268
2014.8.31 23:00,15673,13.980529,0.1,0,10.787993
2014.9.1 0:00,14618,13.5505295,0,0,10.805998
2014.9.1 1:00,10842,13.410529,0,0,9.957108
2014.9.1 2:00,8588,13.190529,0,0,11.019764
2014.9.1 3:00,6519,12.450529,0,0,10.514218
2014.9.1 4:00,5214,12.170529,0,0,8.404285
2014.9.1 5:00,2939,12.160529,0,0,9.686609
2014.9.1 6:00,2994,12.030529,0,0,9.220499
2014.9.1 7:00,3547,12.240529,0,0,11.119281
2014.9.1 8:00,5038,12.5505295,0,0,12.303366
2014.9.1 9:00,6910,13.100529,0,0,11.753877
2014.9.1 10:00,9782,14.610529,0,0,12.387348
2014.9.1 11:00,12291,15.540529,0,0,12.599998
2014.9.1 12:00,14040,16.13053,0,0,12.4811535
2014.9.1 13:00,15073,17.590528,0,0,13.493999
2014.9.1 14:00,16567,18.180529,0,0,12.371645
2014.9.1 15:00,17408,18.23053,0,0,11.252519
2014.9.1 16:00,16002,18.72053,0,0,12.287555
2014.9.1 17:00,16961,18.610529,0,0,11.159999
2014.9.1 18:00,17578,18.160528,0,0,9.3876505
2014.9.1 19:00,17764,17.180529,0,0,5.815978
2014.9.1 20:00,16641,16.430529,0,0,4.32
2014.9.1 21:00,15068,15.590529,0,0,6.792466
2014.9.1 22:00,13766,14.440529,0,0,6.193674
2014.9.1 23:00,11025,13.270529,0,0,4.8965297
2014.9.2 0:00,8043,12.150529,0,0,5.904439
2014.9.2 1:00,4347,11.280529,0,0,5.904439
2014.9.2 2:00,2588,10.920529,0,0,5.6233797
2014.9.2 3:00,1876,10.440529,0,0,4.8965297
2014.9.2 4:00,1752,10.310529,0,0,6.792466
2014.9.2 5:00,2447,10.120529,0,0,6.489992
2014.9.2 6:00,6988,10.100529,0,0,6.792466
2014.9.2 7:00,14774,10.720529,0,0,6.12
2014.9.2 8:00,18623,12.710529,0,0,6.9247384
2014.9.2 9:00,19221,14.880529,0,0,7.342588
2014.9.2 10:00,16650,16.770529,0,0,7.928178
2014.9.2 11:00,16414,17.82053,0,0,7.42159
2014.9.2 12:00,17557,18.530529,0,0,8.557102
2014.9.2 13:00,17698,19.000528,0,0,7.7879906
2014.9.2 14:00,18234,19.56053,0,0,8.161764
2014.9.2 15:00,18364,20.000528,0,0,7.653705
2014.9.2 16:00,15781,20.180529,0,0,7.7879906
2014.9.2 17:00,16062,20.170528,0,0,7.8954163
2014.9.2 18:00,21395,20.04053,0,0,7.968939
2014.9.2 19:00,22890,19.29053,0,0,9.779817
2014.9.2 20:00,21704,17.32053,0,0,9.028754
2014.9.2 21:00,19896,15.880529,0,0,9.0645685
2014.9.2 22:00,17841,13.890529,0,0,7.928178
2014.9.2 23:00,14116,13.020529,0,0,6.12
2014.9.3 0:00,10465,12.200529,0,0,5.3517847
2014.9.3 1:00,6481,11.5505295,0,0,4.5820518
2014.9.3 2:00,3434,11.080529,0,0,3.0547013
2014.9.3 3:00,2358,10.740529,0,0,2.8116899
2014.9.3 4:00,2137,10.310529,0,0,2.3051248
2014.9.3 5:00,2252,9.810529,0,0,2.1897945
2014.9.3 6:00,6545,9.520529,0,0,2.2768397
2014.9.3 7:00,14707,10.010529,0,0,4.5536795
2014.9.3 8:00,19178,11.230529,0,0,4.8965297
2014.9.3 9:00,19277,12.600529,0,0,4.8965297
2014.9.3 10:00,18108,14.320529,0,0,5.4477882
2014.9.3 11:00,17300,16.95053,0,0,7.10031
2014.9.3 12:00,18582,20.770529,0,0,12.074766
2014.9.3 13:00,17899,20.440529,0,0,16.92383
2014.9.3 14:00,18491,21.160528,0,0,17.418196
2014.9.3 15:00,18693,21.490528,0,0,16.700275
2014.9.3 16:00,15918,21.660528,0,0,17.313717
2014.9.3 17:00,16540,21.56053,0,0,16.199999
2014.9.3 18:00,22526,21.38053,0,0,13.679999
2014.9.3 19:00,24380,20.79053,0,0,7.9932976
2014.9.3 20:00,24234,20.420528,0,0,6.9153743
2014.9.3 21:00,23387,19.340528,0,0,7.42159
2014.9.3 22:00,22006,18.160528,0,0,6.297428
2014.9.3 23:00,18259,17.670528,0,0,3.8268526
2014.9.4 0:00,12990,17.250528,0,0,1.08
2014.9.4 1:00,8434,15.950529,0,0,3.2599385
2014.9.4 2:00,5549,15.080529,0,0,4.3349743
2014.9.4 3:00,3241,14.870529,0,0,2.52
2014.9.4 4:00,2804,14.730529,0,0,0.35999998
2014.9.4 5:00,2431,14.3005295,0,0,2.0991426
2014.9.4 6:00,6633,13.820529,0,0,4.5536795
2014.9.4 7:00,15589,14.440529,0,0,6.830519
2014.9.4 8:00,20593,16.240528,0,0,11.770403
2014.9.4 9:00,19637,17.14053,0,0,12.904882
2014.9.4 10:00,18629,18.39053,0,0,10.308831
2014.9.4 11:00,18041,19.89053,0,0,6.924738
2014.9.4 12:00,19692,21.430529,0,0,5.1165614
2014.9.4 13:00,17824,21.97053,0,0,7.491114
2014.9.4 14:00,20139,23.06053,0,0,5.1919937
2014.9.4 15:00,19468,23.70053,0,0,3.8773184
2014.9.4 16:00,15218,24.04053,0,0,4.0249224
2014.9.4 17:00,16052,24.030529,0,0,3.563818
2014.9.4 18:00,21967,23.740528,0,0,3.8939953
2014.9.4 19:00,25260,23.21053,0,0,2.9024127
2014.9.4 20:00,26045,22.48053,0,0,3.563818
2014.9.4 21:00,24846,21.600529,0,0,3.96
2014.9.4 22:00,24863,20.71053,0,0,4.6102495
2014.9.4 23:00,21637,19.840528,0,0,4.829907
2014.9.5 0:00,18962,19.330528,0,0,4.452954
2014.9.5 1:00,11955,18.96053,0,0,4.6938252
2014.9.5 2:00,7967,18.520529,0,0,4.3498964
2014.9.5 3:00,5132,17.64053,0,0,3.396233
2014.9.5 4:00,4305,17.280529,0,0,2.8799999
2014.9.5 5:00,2878,16.840528,0,0,1.9386592
2014.9.5 6:00,7294,16.610529,0,0,3.396233
2014.9.5 7:00,15820,16.990528,0,0,2.968636
2014.9.5 8:00,20367,18.190529,0,0,0.71999997
2014.9.5 9:00,19600,19.740528,0,0,0.35999998
2014.9.5 10:00,18413,21.21053,0,0,2.6208394
2014.9.5 11:00,17998,23.160528,0,0,2.5455842
2014.9.5 12:00,19004,24.440529,0,0,1.9386592
2014.9.5 13:00,18029,25.010529,0,0,3.6
2014.9.5 14:00,19315,25.240528,0,0,1.08
2014.9.5 15:00,19211,25.270529,0,0,2.16
2014.9.5 16:00,15288,25.14053,0,0,3.6179552
2014.9.5 17:00,17003,24.71053,0,0,6.4799995
2014.9.5 18:00,23177,23.95053,0,0,8.647496
2014.9.5 19:00,27337,22.98053,0,0,7.968939
2014.9.5 20:00,26592,22.29053,0,0,7.10031
2014.9.5 21:00,25919,21.110529,0,0,6.9153743
2014.9.5 22:00,26603,20.14053,0,0,7.145796
2014.9.5 23:00,26900,19.62053,0,0,6.3690495
2014.9.6 0:00,25721,18.88053,0,0,4.8433046
2014.9.6 1:00,22118,18.31053,0,0,4.39436
2014.9.6 2:00,19093,17.95053,0,0,3.5455887
2014.9.6 3:00,14043,17.670528,0,0,2.5455842
2014.9.6 4:00,10212,17.360529,0,0,2.5455842
2014.9.6 5:00,4440,17.05053,0,0,2.968636
2014.9.6 6:00,3781,16.930529,0,0,3.8773184
2014.9.6 7:00,5444,17.40053,0,0,2.9024127
2014.9.6 8:00,8375,18.30053,0,0,2.9024127
2014.9.6 9:00,12747,19.98053,0,0,2.1897945
2014.9.6 10:00,16567,21.680529,0,0,0.5091169
2014.9.6 11:00,18722,23.100529,0,0,0.5091169
2014.9.6 12:00,20287,22.98053,0,0,1.5273507
2014.9.6 13:00,21259,24.40053,0,0,4.3498964
2014.9.6 14:00,21655,24.910528,0,0,4.8965297
2014.9.6 15:00,22886,24.910528,0,0,6.3690495
2014.9.6 16:00,18209,24.680529,0,0,6.618519
2014.9.6 17:00,19270,24.190529,0,0,5.8603754
2014.9.6 18:00,24264,23.56053,0,0,4.6800003
2014.9.6 19:00,25976,22.850529,0,0,5.3999996
2014.9.6 20:00,24487,21.90053,0,0,3.671294
2014.9.6 21:00,23210,21.04053,0,0,2.8116899
2014.9.6 22:00,24515,20.13053,0,0,3.319036
2014.9.6 23:00,30373,19.40053,0,0,3.9763298
2014.9.7 0:00,25818,18.73053,0,0,4.896529
2014.9.7 1:00,23410,18.020529,0,0,4.896529
2014.9.7 2:00,19800,17.47053,0,0,4.3349743
2014.9.7 3:00,15215,17.020529,0,0,3.6179552
2014.9.7 4:00,10896,16.770529,0,0,3.096837
2014.9.7 5:00,4261,16.45053,0,0,3.396233
2014.9.7 6:00,3220,16.31053,0,0,4.0249224
2014.9.7 7:00,4345,16.71053,0,0,2.8116899
2014.9.7 8:00,6887,17.64053,0,0,4.5536795
2014.9.7 9:00,10042,19.30053,0,0,5.1544156
2014.9.7 10:00,14600,21.31053,0,0,4.802999
2014.9.7 11:00,18446,22.750528,0,0,1.9386592
2014.9.7 12:00,20838,23.610529,0,0,2.4149535
2014.9.7 13:00,20582,23.97053,0,0,6.28713
2014.9.7 14:00,20109,24.57053,0,0,7.10031
2014.9.7 15:00,18873,24.80053,0,0,7.9036193
2014.9.7 16:00,19295,24.780529,0,0,7.9036193
2014.9.7 17:00,18851,24.490528,0,0,7.729527
2014.9.7 18:00,21710,23.89053,0,0,6.439876
2014.9.7 19:00,20761,23.21053,0,0,5.991594
2014.9.7 20:00,19740,22.190529,0,0,4.3498964
2014.9.7 21:00,17866,21.240528,0,0,2.3051248
2014.9.7 22:00,16820,20.410528,0,0,2.0991426
2014.9.7 23:00,13219,19.97053,0,0,3.396233
2014.9.8 0:00,9733,19.190529,0,0,3.219938
2014.9.8 1:00,5518,18.37053,0,0,2.6208394
2014.9.8 2:00,3828,17.690529,0,0,2.16
2014.9.8 3:00,2583,17.21053,0,0,2.2768397
2014.9.8 4:00,2523,16.96053,0,0,3.319036
2014.9.8 5:00,2901,16.680529,0,0,3.8939953
2014.9.8 6:00,7013,16.62053,0,0,3.8939953
2014.9.8 7:00,14665,16.500528,0,0,4.5536795
2014.9.8 8:00,18601,17.29053,0,0,5.506941
2014.9.8 9:00,18506,19.13053,0,0,6.849467
2014.9.8 10:00,16869,21.40053,0,0,6.924738
2014.9.8 11:00,16010,23.39053,0,0,6.792466
2014.9.8 12:00,17526,24.54053,0,0,6.12
2014.9.8 13:00,16565,25.12053,0,0,6.638072
2014.9.8 14:00,18294,25.860529,0,0,7.10031
2014.9.8 15:00,19323,26.420528,0,0,8.39657
2014.9.8 16:00,16472,26.37053,0,0,9.449572
2014.9.8 17:00,18299,25.89053,0,0,7.386582
2014.9.8 18:00,22906,25.250528,0,0,3.8268526
2014.9.8 19:00,24545,24.510529,0,0,2.6208394
2014.9.8 20:00,23773,23.71053,0,0,1.8
2014.9.8 21:00,21918,22.840528,0,0,2.3051248
2014.9.8 22:00,21563,21.64053,0,0,4.2136917
2014.9.8 23:00,15442,20.73053,0,0,3.671294
2014.9.9 0:00,10436,19.860529,0,0,3.5455887
2014.9.9 1:00,6061,19.170528,0,0,4.452954
2014.9.9 2:00,4073,18.63053,0,0,3.7064266
2014.9.9 3:00,2623,18.180529,0,0,3.219938
2014.9.9 4:00,2333,17.82053,0,0,2.9024127
2014.9.9 5:00,2444,17.590528,0,0,3.396233
2014.9.9 6:00,6661,17.500528,0,0,3.7064266
2014.9.9 7:00,15910,17.31053,0,0,2.9024127
2014.9.9 8:00,19956,18.110529,0,0,2.8799999
2014.9.9 9:00,18719,19.89053,0,0,1.835647
2014.9.9 10:00,17235,21.580528,0,0,0.71999997
2014.9.9 11:00,17089,23.110529,0,0,2.6208394
2014.9.9 12:00,18564,24.13053,0,0,5.1165614
2014.9.9 13:00,17715,24.07053,0,0,8.39657
2014.9.9 14:00,19276,24.500528,0,0,9.220499
2014.9.9 15:00,19505,23.90053,0,0,10.009036
2014.9.9 16:00,14005,23.250528,0.1,0,9.085988
2014.9.9 17:00,16918,22.80053,0.1,0,7.9932966
2014.9.9 18:00,22624,22.270529,0,0,5.3999996
2014.9.9 19:00,24069,21.580528,0,0,5.1165614
2014.9.9 20:00,24928,20.670528,0,0,4.8965297
2014.9.9 21:00,24199,19.57053,0,0,3.7064266
2014.9.9 22:00,23154,18.73053,0,0,3.96
2014.9.9 23:00,18854,18.30053,0,0,3.319036
2014.9.10 0:00,13226,17.910528,0,0,2.5455842
2014.9.10 1:00,8085,17.660528,0,0,2.5455842
2014.9.10 2:00,5324,16.680529,0,0,4.1046314
2014.9.10 3:00,3464,16.030529,0,0,4.2136917
2014.9.10 4:00,2850,15.700529,0,0,4.6102495
2014.9.10 5:00,2675,15.010529,0,0,5.8048253
2014.9.10 6:00,6868,14.190529,0,0,5.4833565
2014.9.10 7:00,16024,14.350529,0,0,4.510787
2014.9.10 8:00,20747,15.090529,0,0,3.6
2014.9.10 9:00,18782,16.500528,0,0,3.5455887
2014.9.10 10:00,17331,17.760529,0,0,4.32
2014.9.10 11:00,17529,19.22053,0,0,4.39436
2014.9.10 12:00,18567,20.45053,0,0,4.0249224
2014.9.10 13:00,17411,20.520529,0,0,9.255571
2014.9.10 14:00,18899,21.45053,0,0,8.64
2014.9.10 15:00,19093,21.920528,0,0,7.8625183
2014.9.10 16:00,14987,21.95053,0,0,7.8954163
2014.9.10 17:00,17078,21.500528,0,0,8.209263
2014.9.10 18:00,22805,20.64053,0,0,7.342588
2014.9.10 19:00,25720,19.670528,0,0,5.1919937
2014.9.10 20:00,26138,19.180529,0,0,0
2014.9.10 21:00,24908,17.930529,0,0,5.0142193
2014.9.10 22:00,24620,15.100529,0,0,6.439876
2014.9.10 23:00,20948,13.570529,0,0,6.489992
2014.9.11 0:00,14939,12.860529,0,0,6.2145634
2014.9.11 1:00,8890,12.280529,0,0,7.42159
2014.9.11 2:00,5659,11.580529,0,0,6.130579
2014.9.11 3:00,3550,11.010529,0,0,6.2145634
2014.9.11 4:00,3009,10.440529,0,0,6.4799995
2014.9.11 5:00,2755,11.130529,0,0,5.771239
2014.9.11 6:00,6964,11.470529,0,0,5.4477882
2014.9.11 7:00,16360,11.5505295,0,0,6.439876
2014.9.11 8:00,21352,11.990529,0,0,6.297428
2014.9.11 9:00,19759,13.330529,0,0,5.1165614
2014.9.11 10:00,18301,14.830529,0,0,3.8939953
2014.9.11 11:00,16583,16.21053,0,0,3.0758414
2014.9.11 12:00,18896,17.96053,0,0,3.96
2014.9.11 13:00,17662,18.98053,0,0,12.599999
2014.9.11 14:00,18951,19.670528,0,0,13.910169
2014.9.11 15:00,19260,19.600529,0,0,13.779114
2014.9.11 16:00,15367,18.81053,0,0,15.844089
2014.9.11 17:00,17107,17.97053,0,0,19.586117
2014.9.11 18:00,23029,17.000528,0,0,17.518356
2014.9.11 19:00,25778,15.3005295,0,0,15.84
2014.9.11 20:00,26475,14.030529,0,0,15.124284
2014.9.11 21:00,24557,13.340529,0,0,12.620554
2014.9.11 22:00,25001,12.630529,0,0,10.739833
2014.9.11 23:00,23100,12.170529,0,0,8.225035
2014.9.12 0:00,17954,11.560529,0,0,7.491114
2014.9.12 1:00,11632,10.830529,0,0,6.6087217
2014.9.12 2:00,7816,10.570529,0,0,5.3517847
2014.9.12 3:00,5499,10.330529,0,0,4.6800003
2014.9.12 4:00,4312,10.150529,0,0,3.8773184
2014.9.12 5:00,3156,10.060529,0,0,3.671294
2014.9.12 6:00,6802,9.990529,0,0,4.6102495
2014.9.12 7:00,15447,9.980529,0,0,5.3517847
2014.9.12 8:00,20562,10.430529,0,0,7.2
2014.9.12 9:00,19405,12.000529,0,0,8.654987
2014.9.12 10:00,17251,14.000529,0,0,8.669949
2014.9.12 11:00,17024,14.720529,0,0,11.4862
2014.9.12 12:00,18351,15.090529,0,0,15.7908325
2014.9.12 13:00,17098,16.45053,0,0,19.130875
2014.9.12 14:00,18868,16.660528,0,0,15.94601
2014.9.12 15:00,18035,16.38053,0,0,15.530151
2014.9.12 16:00,14420,16.250528,0,0,15.192682
2014.9.12 17:00,16354,15.230529,0,0,14.458382
2014.9.12 18:00,22814,15.260529,0,0,13.722565
2014.9.12 19:00,25983,15.190529,0,0,14.561099
2014.9.12 20:00,26622,15.070529,0,0,13.450708
2014.9.12 21:00,25141,14.950529,0,0,11.966953
2014.9.12 22:00,26737,14.810529,0,0,9.659814
2014.9.12 23:00,27379,14.660529,0,0,8.654986
2014.9.13 0:00,26227,14.620529,0,0,8.311245
2014.9.13 1:00,23304,14.620529,0,0,9.114471
2014.9.13 2:00,19870,14.500529,0,0,9.531505
2014.9.13 3:00,15100,14.270529,0.1,0,9.107359
2014.9.13 4:00,10574,14.220529,0,0,8.225035
2014.9.13 5:00,4531,14.150529,0.1,0,7.8954163
2014.9.13 6:00,3672,13.990529,0,0,6.489992
2014.9.13 7:00,5484,14.090529,0,0,4.1046314
2014.9.13 8:00,8713,14.590529,0,0,2.9024127
2014.9.13 9:00,12432,15.730529,0,0,1.2979984
2014.9.13 10:00,16126,16.520529,0,0,2.4149535
2014.9.13 11:00,18755,17.65053,0,0,6.725354
2014.9.13 12:00,21020,18.06053,0,0,10.1376915
2014.9.13 13:00,21345,18.65053,0,0,12.015589
2014.9.13 14:00,20453,19.40053,0,0,7.10031
2014.9.13 15:00,26150,20.180529,0,0,5.95906
2014.9.13 16:00,19433,20.05053,0,0,5.3999996
2014.9.13 17:00,19137,19.73053,0,0,5.1165614
2014.9.13 18:00,25039,19.270529,0,0,4.0249224
2014.9.13 19:00,26920,18.63053,0,0,3.7585104
2014.9.13 20:00,26733,17.590528,0,0,1.835647
2014.9.13 21:00,22317,16.55053,0,0,4.3349743
2014.9.13 22:00,23544,15.130529,0,0,7.127636
2014.9.13 23:00,26615,13.180529,0,0,7.145796
2014.9.14 0:00,27320,12.040529,0,0,6.8777895
2014.9.14 1:00,23964,11.360529,0,0,6.8777895
2014.9.14 2:00,20620,10.860529,0,0,4.5820518
2014.9.14 3:00,15772,10.320529,0,0,3.8939953
2014.9.14 4:00,11616,9.900529,0,0,2.9024127
2014.9.14 5:00,4273,9.570529,0,0,0.8049845
2014.9.14 6:00,4209,9.240529,0,0,0.71999997
